from_patch,to_patch,length_km
p86,p97,31.869
p86,p98,25.769
p86,p99,19.764
p86,p100,13.975
p86,p101,8.839
p86,p102,6.250
p86,p103,8.839
p86,p104,13.975
p86,p105,19.764
p86,p106,25.769
p86,p107,31.869
p86,p108,38.017
p86,p109,44.194
p86,p110,50.389
p86,p111,56.596
p86,p112,62.812
p86,p113,33.657
p86,p114,27.951
p86,p115,22.535
p86,p116,17.678
p86,p117,13.975
p86,p118,12.500
p86,p119,13.975
p86,p120,17.678
p86,p121,22.535
p86,p122,27.951
p86,p123,33.657
p86,p124,39.528
p86,p125,45.501
p86,p126,51.539
p86,p127,57.622
p86,p128,63.738
p86,p129,36.443
p86,p130,31.250
p86,p131,26.517
p86,p132,22.535
p86,p133,19.764
p86,p134,18.750
p86,p135,19.764
p86,p136,22.535
p86,p137,26.517
p86,p138,31.250
p86,p139,36.443
p86,p140,41.926
p86,p141,47.599
p86,p142,53.400
p86,p143,59.293
p86,p144,65.252
p86,p145,40.020
p86,p146,35.355
p86,p147,31.250
p86,p148,27.951
p86,p149,25.769
p86,p150,25.000
p86,p151,25.769
p86,p152,27.951
p86,p153,31.250
p86,p154,35.355
p86,p155,40.020
p86,p156,45.069
p86,p157,50.389
p86,p158,55.902
p86,p159,61.555
p86,p160,67.315
p86,p161,44.194
p86,p162,40.020
p86,p163,36.443
p86,p164,33.657
p86,p165,31.869
p86,p166,31.250
p86,p167,31.869
p86,p168,33.657
p86,p169,36.443
p86,p170,40.020
p86,p171,44.194
p86,p172,48.814
p86,p173,53.765
p86,p174,58.962
p86,p175,64.348
p86,p176,69.877
p86,p177,48.814
p86,p178,45.069
p86,p179,41.926
p86,p180,39.528
p86,p181,38.017
p86,p182,37.500
p86,p183,38.017
p86,p184,39.528
p86,p185,41.926
p86,p186,45.069
p86,p187,48.814
p86,p188,53.033
p86,p189,57.622
p86,p190,62.500
p86,p191,67.604
p86,p192,72.887
p86,p193,53.765
p86,p194,50.389
p86,p195,47.599
p86,p196,45.501
p86,p197,44.194
p86,p198,43.750
p86,p199,44.194
p86,p200,45.501
p86,p201,47.599
p86,p202,50.389
p86,p203,53.765
p86,p204,57.622
p86,p205,61.872
p86,p206,66.438
p86,p207,71.261
p86,p208,76.291
p86,p209,58.962
p86,p210,55.902
p86,p211,53.400
p86,p212,51.539
p86,p213,50.389
p86,p214,50.000
p86,p215,50.389
p86,p216,51.539
p86,p217,53.400
p86,p218,55.902
p86,p219,58.962
p86,p220,62.500
p86,p221,66.438
p86,p222,70.711
p86,p223,75.260
p86,p224,80.039
p86,p225,64.348
p86,p226,61.555
p86,p227,59.293
p86,p228,57.622
p86,p229,56.596
p86,p230,56.250
p86,p231,56.596
p86,p232,57.622
p86,p233,59.293
p86,p234,61.555
p86,p235,64.348
p86,p236,67.604
p86,p237,71.261
p86,p238,75.260
p86,p239,79.550
p86,p240,84.085
p86,p241,69.877
p86,p242,67.315
p86,p243,65.252
p86,p244,63.738
p86,p245,62.812
p86,p246,62.500
p86,p247,62.812
p86,p248,63.738
p86,p249,65.252
p86,p250,67.315
p87,p88,6.250
p87,p89,12.500
p87,p90,18.750
p87,p91,25.000
p87,p92,31.250
p87,p93,37.500
p87,p94,43.750
p87,p95,50.000
p87,p96,56.250
p87,p97,38.017
p87,p98,31.869
p87,p99,25.769
p87,p100,19.764
p87,p101,13.975
p87,p102,8.839
p87,p103,6.250
p87,p104,8.839
p87,p105,13.975
p87,p106,19.764
p87,p107,25.769
p87,p108,31.869
p87,p109,38.017
p87,p110,44.194
p87,p111,50.389
p87,p112,56.596
p87,p113,39.528
p87,p114,33.657
p87,p115,27.951
p87,p116,22.535
p87,p117,17.678
p87,p118,13.975
p87,p119,12.500
p87,p120,13.975
p87,p121,17.678
p87,p122,22.535
p87,p123,27.951
p87,p124,33.657
p87,p125,39.528
p87,p126,45.501
p87,p127,51.539
p87,p128,57.622
p87,p129,41.926
p87,p130,36.443
p87,p131,31.250
p87,p132,26.517
p87,p133,22.535
p87,p134,19.764
p87,p135,18.750
p87,p136,19.764
p87,p137,22.535
p87,p138,26.517
p87,p139,31.250
p87,p140,36.443
p87,p141,41.926
p87,p142,47.599
p87,p143,53.400
p87,p144,59.293
p87,p145,45.069
p87,p146,40.020
p87,p147,35.355
p87,p148,31.250
p87,p149,27.951
p87,p150,25.769
p87,p151,25.000
p87,p152,25.769
p87,p153,27.951
p87,p154,31.250
p87,p155,35.355
p87,p156,40.020
p87,p157,45.069
p87,p158,50.389
p87,p159,55.902
p87,p160,61.555
p87,p161,48.814
p87,p162,44.194
p87,p163,40.020
p87,p164,36.443
p87,p165,33.657
p87,p166,31.869
p87,p167,31.250
p87,p168,31.869
p87,p169,33.657
p87,p170,36.443
p87,p171,40.020
p87,p172,44.194
p87,p173,48.814
p87,p174,53.765
p87,p175,58.962
p87,p176,64.348
p87,p177,53.033
p87,p178,48.814
p87,p179,45.069
p87,p180,41.926
p87,p181,39.528
p87,p182,38.017
p87,p183,37.500
p87,p184,38.017
p87,p185,39.528
p87,p186,41.926
p87,p187,45.069
p87,p188,48.814
p87,p189,53.033
p87,p190,57.622
p87,p191,62.500
p87,p192,67.604
p87,p193,57.622
p87,p194,53.765
p87,p195,50.389
p87,p196,47.599
p87,p197,45.501
p87,p198,44.194
p87,p199,43.750
p87,p200,44.194
p87,p201,45.501
p87,p202,47.599
p87,p203,50.389
p87,p204,53.765
p87,p205,57.622
p87,p206,61.872
p87,p207,66.438
p87,p208,71.261
p87,p209,62.500
p87,p210,58.962
p87,p211,55.902
p87,p212,53.400
p87,p213,51.539
p87,p214,50.389
p87,p215,50.000
p87,p216,50.389
p87,p217,51.539
p87,p218,53.400
p87,p219,55.902
p87,p220,58.962
p87,p221,62.500
p87,p222,66.438
p87,p223,70.711
p87,p224,75.260
p87,p225,67.604
p87,p226,64.348
p87,p227,61.555
p87,p228,59.293
p87,p229,57.622
p87,p230,56.596
p87,p231,56.250
p87,p232,56.596
p87,p233,57.622
p87,p234,59.293
p87,p235,61.555
p87,p236,64.348
p87,p237,67.604
p87,p238,71.261
p87,p239,75.260
p87,p240,79.550
p87,p241,72.887
p87,p242,69.877
p87,p243,67.315
p87,p244,65.252
p87,p245,63.738
p87,p246,62.812
p87,p247,62.500
p87,p248,62.812
p87,p249,63.738
p87,p250,65.252
p88,p89,6.250
p88,p90,12.500
p88,p91,18.750
p88,p92,25.000
p88,p93,31.250
p88,p94,37.500
p88,p95,43.750
p88,p96,50.000
p88,p97,44.194
p88,p98,38.017
p88,p99,31.869
p88,p100,25.769
p88,p101,19.764
p88,p102,13.975
p88,p103,8.839
p88,p104,6.250
p88,p105,8.839
p88,p106,13.975
p88,p107,19.764
p88,p108,25.769
p88,p109,31.869
p88,p110,38.017
p88,p111,44.194
p88,p112,50.389
p88,p113,45.501
p88,p114,39.528
p88,p115,33.657
p88,p116,27.951
p88,p117,22.535
p88,p118,17.678
p88,p119,13.975
p88,p120,12.500
p88,p121,13.975
p88,p122,17.678
p88,p123,22.535
p88,p124,27.951
p88,p125,33.657
p88,p126,39.528
p88,p127,45.501
p88,p128,51.539
p88,p129,47.599
p88,p130,41.926
p88,p131,36.443
p88,p132,31.250
p88,p133,26.517
p88,p134,22.535
p88,p135,19.764
p88,p136,18.750
p88,p137,19.764
p88,p138,22.535
p88,p139,26.517
p88,p140,31.250
p88,p141,36.443
p88,p142,41.926
p88,p143,47.599
p88,p144,53.400
p88,p145,50.389
p88,p146,45.069
p88,p147,40.020
p88,p148,35.355
p88,p149,31.250
p88,p150,27.951
p88,p151,25.769
p88,p152,25.000
p88,p153,25.769
p88,p154,27.951
p88,p155,31.250
p88,p156,35.355
p88,p157,40.020
p88,p158,45.069
p88,p159,50.389
p88,p160,55.902
p88,p161,53.765
p88,p162,48.814
p88,p163,44.194
p88,p164,40.020
p88,p165,36.443
p88,p166,33.657
p88,p167,31.869
p88,p168,31.250
p88,p169,31.869
p88,p170,33.657
p88,p171,36.443
p88,p172,40.020
p88,p173,44.194
p88,p174,48.814
p88,p175,53.765
p88,p176,58.962
p88,p177,57.622
p88,p178,53.033
p88,p179,48.814
p88,p180,45.069
p88,p181,41.926
p88,p182,39.528
p88,p183,38.017
p88,p184,37.500
p88,p185,38.017
p88,p186,39.528
p88,p187,41.926
p88,p188,45.069
p88,p189,48.814
p88,p190,53.033
p88,p191,57.622
p88,p192,62.500
p88,p193,61.872
p88,p194,57.622
p88,p195,53.765
p88,p196,50.389
p88,p197,47.599
p88,p198,45.501
p88,p199,44.194
p88,p200,43.750
p88,p201,44.194
p88,p202,45.501
p88,p203,47.599
p88,p204,50.389
p88,p205,53.765
p88,p206,57.622
p88,p207,61.872
p88,p208,66.438
p88,p209,66.438
p88,p210,62.500
p88,p211,58.962
p88,p212,55.902
p88,p213,53.400
p88,p214,51.539
p88,p215,50.389
p88,p216,50.000
p88,p217,50.389
p88,p218,51.539
p88,p219,53.400
p88,p220,55.902
p88,p221,58.962
p88,p222,62.500
p88,p223,66.438
p88,p224,70.711
p88,p225,71.261
p88,p226,67.604
p88,p227,64.348
p88,p228,61.555
p88,p229,59.293
p88,p230,57.622
p88,p231,56.596
p88,p232,56.250
p88,p233,56.596
p88,p234,57.622
p88,p235,59.293
p88,p236,61.555
p88,p237,64.348
p88,p238,67.604
p88,p239,71.261
p88,p240,75.260
p88,p241,76.291
p88,p242,72.887
p88,p243,69.877
p88,p244,67.315
p88,p245,65.252
p88,p246,63.738
p88,p247,62.812
p88,p248,62.500
p88,p249,62.812
p88,p250,63.738
p89,p90,6.250
p89,p91,12.500
p89,p92,18.750
p89,p93,25.000
p89,p94,31.250
p89,p95,37.500
p89,p96,43.750
p89,p97,50.389
p89,p98,44.194
p89,p99,38.017
p89,p100,31.869
p89,p101,25.769
p89,p102,19.764
p89,p103,13.975
p89,p104,8.839
p89,p105,6.250
p89,p106,8.839
p89,p107,13.975
p89,p108,19.764
p89,p109,25.769
p89,p110,31.869
p89,p111,38.017
p89,p112,44.194
p89,p113,51.539
p89,p114,45.501
p89,p115,39.528
p89,p116,33.657
p89,p117,27.951
p89,p118,22.535
p89,p119,17.678
p89,p120,13.975
p89,p121,12.500
p89,p122,13.975
p89,p123,17.678
p89,p124,22.535
p89,p125,27.951
p89,p126,33.657
p89,p127,39.528
p89,p128,45.501
p89,p129,53.400
p89,p130,47.599
p89,p131,41.926
p89,p132,36.443
p89,p133,31.250
p89,p134,26.517
p89,p135,22.535
p89,p136,19.764
p89,p137,18.750
p89,p138,19.764
p89,p139,22.535
p89,p140,26.517
p89,p141,31.250
p89,p142,36.443
p89,p143,41.926
p89,p144,47.599
p89,p145,55.902
p89,p146,50.389
p89,p147,45.069
p89,p148,40.020
p89,p149,35.355
p89,p150,31.250
p89,p151,27.951
p89,p152,25.769
p89,p153,25.000
p89,p154,25.769
p89,p155,27.951
p89,p156,31.250
p89,p157,35.355
p89,p158,40.020
p89,p159,45.069
p89,p160,50.389
p89,p161,58.962
p89,p162,53.765
p89,p163,48.814
p89,p164,44.194
p89,p165,40.020
p89,p166,36.443
p89,p167,33.657
p89,p168,31.869
p89,p169,31.250
p89,p170,31.869
p89,p171,33.657
p89,p172,36.443
p89,p173,40.020
p89,p174,44.194
p89,p175,48.814
p89,p176,53.765
p89,p177,62.500
p89,p178,57.622
p89,p179,53.033
p89,p180,48.814
p89,p181,45.069
p89,p182,41.926
p89,p183,39.528
p89,p184,38.017
p89,p185,37.500
p89,p186,38.017
p89,p187,39.528
p89,p188,41.926
p89,p189,45.069
p89,p190,48.814
p89,p191,53.033
p89,p192,57.622
p89,p193,66.438
p89,p194,61.872
p89,p195,57.622
p89,p196,53.765
p89,p197,50.389
p89,p198,47.599
p89,p199,45.501
p89,p200,44.194
p89,p201,43.750
p89,p202,44.194
p89,p203,45.501
p89,p204,47.599
p89,p205,50.389
p89,p206,53.765
p89,p207,57.622
p89,p208,61.872
p89,p209,70.711
p89,p210,66.438
p89,p211,62.500
p89,p212,58.962
p89,p213,55.902
p89,p214,53.400
p89,p215,51.539
p89,p216,50.389
p89,p217,50.000
p89,p218,50.389
p89,p219,51.539
p89,p220,53.400
p89,p221,55.902
p89,p222,58.962
p89,p223,62.500
p89,p224,66.438
p89,p225,75.260
p89,p226,71.261
p89,p227,67.604
p89,p228,64.348
p89,p229,61.555
p89,p230,59.293
p89,p231,57.622
p89,p232,56.596
p89,p233,56.250
p89,p234,56.596
p89,p235,57.622
p89,p236,59.293
p89,p237,61.555
p89,p238,64.348
p89,p239,67.604
p89,p240,71.261
p89,p241,80.039
p89,p242,76.291
p89,p243,72.887
p89,p244,69.877
p89,p245,67.315
p89,p246,65.252
p89,p247,63.738
p89,p248,62.812
p89,p249,62.500
p89,p250,62.812
p90,p91,6.250
p90,p92,12.500
p90,p93,18.750
p90,p94,25.000
p90,p95,31.250
p90,p96,37.500
p90,p97,56.596
p90,p98,50.389
p90,p99,44.194
p90,p100,38.017
p90,p101,31.869
p90,p102,25.769
p90,p103,19.764
p90,p104,13.975
p90,p105,8.839
p90,p106,6.250
p90,p107,8.839
p90,p108,13.975
p90,p109,19.764
p90,p110,25.769
p90,p111,31.869
p90,p112,38.017
p90,p113,57.622
p90,p114,51.539
p90,p115,45.501
p90,p116,39.528
p90,p117,33.657
p90,p118,27.951
p90,p119,22.535
p90,p120,17.678
p90,p121,13.975
p90,p122,12.500
p90,p123,13.975
p90,p124,17.678
p90,p125,22.535
p90,p126,27.951
p90,p127,33.657
p90,p128,39.528
p90,p129,59.293
p90,p130,53.400
p90,p131,47.599
p90,p132,41.926
p90,p133,36.443
p90,p134,31.250
p90,p135,26.517
p90,p136,22.535
p90,p137,19.764
p90,p138,18.750
p90,p139,19.764
p90,p140,22.535
p90,p141,26.517
p90,p142,31.250
p90,p143,36.443
p90,p144,41.926
p90,p145,61.555
p90,p146,55.902
p90,p147,50.389
p90,p148,45.069
p90,p149,40.020
p90,p150,35.355
p90,p151,31.250
p90,p152,27.951
p90,p153,25.769
p90,p154,25.000
p90,p155,25.769
p90,p156,27.951
p90,p157,31.250
p90,p158,35.355
p90,p159,40.020
p90,p160,45.069
p90,p161,64.348
p90,p162,58.962
p90,p163,53.765
p90,p164,48.814
p90,p165,44.194
p90,p166,40.020
p90,p167,36.443
p90,p168,33.657
p90,p169,31.869
p90,p170,31.250
p90,p171,31.869
p90,p172,33.657
p90,p173,36.443
p90,p174,40.020
p90,p175,44.194
p90,p176,48.814
p90,p177,67.604
p90,p178,62.500
p90,p179,57.622
p90,p180,53.033
p90,p181,48.814
p90,p182,45.069
p90,p183,41.926
p90,p184,39.528
p90,p185,38.017
p90,p186,37.500
p90,p187,38.017
p90,p188,39.528
p90,p189,41.926
p90,p190,45.069
p90,p191,48.814
p90,p192,53.033
p90,p193,71.261
p90,p194,66.438
p90,p195,61.872
p90,p196,57.622
p90,p197,53.765
p90,p198,50.389
p90,p199,47.599
p90,p200,45.501
p90,p201,44.194
p90,p202,43.750
p90,p203,44.194
p90,p204,45.501
p90,p205,47.599
p90,p206,50.389
p90,p207,53.765
p90,p208,57.622
p90,p209,75.260
p90,p210,70.711
p90,p211,66.438
p90,p212,62.500
p90,p213,58.962
p90,p214,55.902
p90,p215,53.400
p90,p216,51.539
p90,p217,50.389
p90,p218,50.000
p90,p219,50.389
p90,p220,51.539
p90,p221,53.400
p90,p222,55.902
p90,p223,58.962
p90,p224,62.500
p90,p225,79.550
p90,p226,75.260
p90,p227,71.261
p90,p228,67.604
p90,p229,64.348
p90,p230,61.555
p90,p231,59.293
p90,p232,57.622
p90,p233,56.596
p90,p234,56.250
p90,p235,56.596
p90,p236,57.622
p90,p237,59.293
p90,p238,61.555
p90,p239,64.348
p90,p240,67.604
p90,p241,84.085
p90,p242,80.039
p90,p243,76.291
p90,p244,72.887
p90,p245,69.877
p90,p246,67.315
p90,p247,65.252
p90,p248,63.738
p90,p249,62.812
p90,p250,62.500
p91,p92,6.250
p91,p93,12.500
p91,p94,18.750
p91,p95,25.000
p91,p96,31.250
p91,p97,62.812
p91,p98,56.596
p91,p99,50.389
p91,p100,44.194
p91,p101,38.017
p91,p102,31.869
p91,p103,25.769
p91,p104,19.764
p91,p105,13.975
p91,p106,8.839
p91,p107,6.250
p91,p108,8.839
p91,p109,13.975
p91,p110,19.764
p91,p111,25.769
p91,p112,31.869
p91,p113,63.738
p91,p114,57.622
p91,p115,51.539
p91,p116,45.501
p91,p117,39.528
p91,p118,33.657
p91,p119,27.951
p91,p120,22.535
p91,p121,17.678
p91,p122,13.975
p91,p123,12.500
p91,p124,13.975
p91,p125,17.678
p91,p126,22.535
p91,p127,27.951
p91,p128,33.657
p91,p129,65.252
p91,p130,59.293
p91,p131,53.400
p91,p132,47.599
p91,p133,41.926
p91,p134,36.443
p91,p135,31.250
p91,p136,26.517
p91,p137,22.535
p91,p138,19.764
p91,p139,18.750
p91,p140,19.764
p91,p141,22.535
p91,p142,26.517
p91,p143,31.250
p91,p144,36.443
p91,p145,67.315
p91,p146,61.555
p91,p147,55.902
p91,p148,50.389
p91,p149,45.069
p91,p150,40.020
p91,p151,35.355
p91,p152,31.250
p91,p153,27.951
p91,p154,25.769
p91,p155,25.000
p91,p156,25.769
p91,p157,27.951
p91,p158,31.250
p91,p159,35.355
p91,p160,40.020
p91,p161,69.877
p91,p162,64.348
p91,p163,58.962
p91,p164,53.765
p91,p165,48.814
p91,p166,44.194
p91,p167,40.020
p91,p168,36.443
p91,p169,33.657
p91,p170,31.869
p91,p171,31.250
p91,p172,31.869
p91,p173,33.657
p91,p174,36.443
p91,p175,40.020
p91,p176,44.194
p91,p177,72.887
p91,p178,67.604
p91,p179,62.500
p91,p180,57.622
p91,p181,53.033
p91,p182,48.814
p91,p183,45.069
p91,p184,41.926
p91,p185,39.528
p91,p186,38.017
p91,p187,37.500
p91,p188,38.017
p91,p189,39.528
p91,p190,41.926
p91,p191,45.069
p91,p192,48.814
p91,p193,76.291
p91,p194,71.261
p91,p195,66.438
p91,p196,61.872
p91,p197,57.622
p91,p198,53.765
p91,p199,50.389
p91,p200,47.599
p91,p201,45.501
p91,p202,44.194
p91,p203,43.750
p91,p204,44.194
p91,p205,45.501
p91,p206,47.599
p91,p207,50.389
p91,p208,53.765
p91,p209,80.039
p91,p210,75.260
p91,p211,70.711
p91,p212,66.438
p91,p213,62.500
p91,p214,58.962
p91,p215,55.902
p91,p216,53.400
p91,p217,51.539
p91,p218,50.389
p91,p219,50.000
p91,p220,50.389
p91,p221,51.539
p91,p222,53.400
p91,p223,55.902
p91,p224,58.962
p91,p225,84.085
p91,p226,79.550
p91,p227,75.260
p91,p228,71.261
p91,p229,67.604
p91,p230,64.348
p91,p231,61.555
p91,p232,59.293
p91,p233,57.622
p91,p234,56.596
p91,p235,56.250
p91,p236,56.596
p91,p237,57.622
p91,p238,59.293
p91,p239,61.555
p91,p240,64.348
p91,p241,88.388
p91,p242,84.085
p91,p243,80.039
p91,p244,76.291
p91,p245,72.887
p91,p246,69.877
p91,p247,67.315
p91,p248,65.252
p91,p249,63.738
p91,p250,62.812
p92,p93,6.250
p92,p94,12.500
p92,p95,18.750
p92,p96,25.000
p92,p97,69.034
p92,p98,62.812
p92,p99,56.596
p92,p100,50.389
p92,p101,44.194
p92,p102,38.017
p92,p103,31.869
p92,p104,25.769
p92,p105,19.764
p92,p106,13.975
p92,p107,8.839
p92,p108,6.250
p92,p109,8.839
p92,p110,13.975
p92,p111,19.764
p92,p112,25.769
p92,p113,69.877
p92,p114,63.738
p92,p115,57.622
p92,p116,51.539
p92,p117,45.501
p92,p118,39.528
p92,p119,33.657
p92,p120,27.951
p92,p121,22.535
p92,p122,17.678
p92,p123,13.975
p92,p124,12.500
p92,p125,13.975
p92,p126,17.678
p92,p127,22.535
p92,p128,27.951
p92,p129,71.261
p92,p130,65.252
p92,p131,59.293
p92,p132,53.400
p92,p133,47.599
p92,p134,41.926
p92,p135,36.443
p92,p136,31.250
p92,p137,26.517
p92,p138,22.535
p92,p139,19.764
p92,p140,18.750
p92,p141,19.764
p92,p142,22.535
p92,p143,26.517
p92,p144,31.250
p92,p145,73.154
p92,p146,67.315
p92,p147,61.555
p92,p148,55.902
p92,p149,50.389
p92,p150,45.069
p92,p151,40.020
p92,p152,35.355
p92,p153,31.250
p92,p154,27.951
p92,p155,25.769
p92,p156,25.000
p92,p157,25.769
p92,p158,27.951
p92,p159,31.250
p92,p160,35.355
p92,p161,75.519
p92,p162,69.877
p92,p163,64.348
p92,p164,58.962
p92,p165,53.765
p92,p166,48.814
p92,p167,44.194
p92,p168,40.020
p92,p169,36.443
p92,p170,33.657
p92,p171,31.869
p92,p172,31.250
p92,p173,31.869
p92,p174,33.657
p92,p175,36.443
p92,p176,40.020
p92,p177,78.312
p92,p178,72.887
p92,p179,67.604
p92,p180,62.500
p92,p181,57.622
p92,p182,53.033
p92,p183,48.814
p92,p184,45.069
p92,p185,41.926
p92,p186,39.528
p92,p187,38.017
p92,p188,37.500
p92,p189,38.017
p92,p190,39.528
p92,p191,41.926
p92,p192,45.069
p92,p193,81.490
p92,p194,76.291
p92,p195,71.261
p92,p196,66.438
p92,p197,61.872
p92,p198,57.622
p92,p199,53.765
p92,p200,50.389
p92,p201,47.599
p92,p202,45.501
p92,p203,44.194
p92,p204,43.750
p92,p205,44.194
p92,p206,45.501
p92,p207,47.599
p92,p208,50.389
p92,p209,85.009
p92,p210,80.039
p92,p211,75.260
p92,p212,70.711
p92,p213,66.438
p92,p214,62.500
p92,p215,58.962
p92,p216,55.902
p92,p217,53.400
p92,p218,51.539
p92,p219,50.389
p92,p220,50.000
p92,p221,50.389
p92,p222,51.539
p92,p223,53.400
p92,p224,55.902
p92,p225,88.829
p92,p226,84.085
p92,p227,79.550
p92,p228,75.260
p92,p229,71.261
p92,p230,67.604
p92,p231,64.348
p92,p232,61.555
p92,p233,59.293
p92,p234,57.622
p92,p235,56.596
p92,p236,56.250
p92,p237,56.596
p92,p238,57.622
p92,p239,59.293
p92,p240,61.555
p92,p241,92.913
p92,p242,88.388
p92,p243,84.085
p92,p244,80.039
p92,p245,76.291
p92,p246,72.887
p92,p247,69.877
p92,p248,67.315
p92,p249,65.252
p92,p250,63.738
p93,p94,6.250
p93,p95,12.500
p93,p96,18.750
p93,p97,75.260
p93,p98,69.034
p93,p99,62.812
p93,p100,56.596
p93,p101,50.389
p93,p102,44.194
p93,p103,38.017
p93,p104,31.869
p93,p105,25.769
p93,p106,19.764
p93,p107,13.975
p93,p108,8.839
p93,p109,6.250
p93,p110,8.839
p93,p111,13.975
p93,p112,19.764
p93,p113,76.035
p93,p114,69.877
p93,p115,63.738
p93,p116,57.622
p93,p117,51.539
p93,p118,45.501
p93,p119,39.528
p93,p120,33.657
p93,p121,27.951
p93,p122,22.535
p93,p123,17.678
p93,p124,13.975
p93,p125,12.500
p93,p126,13.975
p93,p127,17.678
p93,p128,22.535
p93,p129,77.308
p93,p130,71.261
p93,p131,65.252
p93,p132,59.293
p93,p133,53.400
p93,p134,47.599
p93,p135,41.926
p93,p136,36.443
p93,p137,31.250
p93,p138,26.517
p93,p139,22.535
p93,p140,19.764
p93,p141,18.750
p93,p142,19.764
p93,p143,22.535
p93,p144,26.517
p93,p145,79.057
p93,p146,73.154
p93,p147,67.315
p93,p148,61.555
p93,p149,55.902
p93,p150,50.389
p93,p151,45.069
p93,p152,40.020
p93,p153,35.355
p93,p154,31.250
p93,p155,27.951
p93,p156,25.769
p93,p157,25.000
p93,p158,25.769
p93,p159,27.951
p93,p160,31.250
p93,p161,81.250
p93,p162,75.519
p93,p163,69.877
p93,p164,64.348
p93,p165,58.962
p93,p166,53.765
p93,p167,48.814
p93,p168,44.194
p93,p169,40.020
p93,p170,36.443
p93,p171,33.657
p93,p172,31.869
p93,p173,31.250
p93,p174,31.869
p93,p175,33.657
p93,p176,36.443
p93,p177,83.853
p93,p178,78.312
p93,p179,72.887
p93,p180,67.604
p93,p181,62.500
p93,p182,57.622
p93,p183,53.033
p93,p184,48.814
p93,p185,45.069
p93,p186,41.926
p93,p187,39.528
p93,p188,38.017
p93,p189,37.500
p93,p190,38.017
p93,p191,39.528
p93,p192,41.926
p93,p193,86.828
p93,p194,81.490
p93,p195,76.291
p93,p196,71.261
p93,p197,66.438
p93,p198,61.872
p93,p199,57.622
p93,p200,53.765
p93,p201,50.389
p93,p202,47.599
p93,p203,45.501
p93,p204,44.194
p93,p205,43.750
p93,p206,44.194
p93,p207,45.501
p93,p208,47.599
p93,p209,90.139
p93,p210,85.009
p93,p211,80.039
p93,p212,75.260
p93,p213,70.711
p93,p214,66.438
p93,p215,62.500
p93,p216,58.962
p93,p217,55.902
p93,p218,53.400
p93,p219,51.539
p93,p220,50.389
p93,p221,50.000
p93,p222,50.389
p93,p223,51.539
p93,p224,53.400
p93,p225,93.750
p93,p226,88.829
p93,p227,84.085
p93,p228,79.550
p93,p229,75.260
p93,p230,71.261
p93,p231,67.604
p93,p232,64.348
p93,p233,61.555
p93,p234,59.293
p93,p235,57.622
p93,p236,56.596
p93,p237,56.250
p93,p238,56.596
p93,p239,57.622
p93,p240,59.293
p93,p241,97.628
p93,p242,92.913
p93,p243,88.388
p93,p244,84.085
p93,p245,80.039
p93,p246,76.291
p93,p247,72.887
p93,p248,69.877
p93,p249,67.315
p93,p250,65.252
p94,p95,6.250
p94,p96,12.500
p94,p97,81.490
p94,p98,75.260
p94,p99,69.034
p94,p100,62.812
p94,p101,56.596
p94,p102,50.389
p94,p103,44.194
p94,p104,38.017
p94,p105,31.869
p94,p106,25.769
p94,p107,19.764
p94,p108,13.975
p94,p109,8.839
p94,p110,6.250
p94,p111,8.839
p94,p112,13.975
p94,p113,82.206
p94,p114,76.035
p94,p115,69.877
p94,p116,63.738
p94,p117,57.622
p94,p118,51.539
p94,p119,45.501
p94,p120,39.528
p94,p121,33.657
p94,p122,27.951
p94,p123,22.535
p94,p124,17.678
p94,p125,13.975
p94,p126,12.500
p94,p127,13.975
p94,p128,17.678
p94,p129,83.385
p94,p130,77.308
p94,p131,71.261
p94,p132,65.252
p94,p133,59.293
p94,p134,53.400
p94,p135,47.599
p94,p136,41.926
p94,p137,36.443
p94,p138,31.250
p94,p139,26.517
p94,p140,22.535
p94,p141,19.764
p94,p142,18.750
p94,p143,19.764
p94,p144,22.535
p94,p145,85.009
p94,p146,79.057
p94,p147,73.154
p94,p148,67.315
p94,p149,61.555
p94,p150,55.902
p94,p151,50.389
p94,p152,45.069
p94,p153,40.020
p94,p154,35.355
p94,p155,31.250
p94,p156,27.951
p94,p157,25.769
p94,p158,25.000
p94,p159,25.769
p94,p160,27.951
p94,p161,87.052
p94,p162,81.250
p94,p163,75.519
p94,p164,69.877
p94,p165,64.348
p94,p166,58.962
p94,p167,53.765
p94,p168,48.814
p94,p169,44.194
p94,p170,40.020
p94,p171,36.443
p94,p172,33.657
p94,p173,31.869
p94,p174,31.250
p94,p175,31.869
p94,p176,33.657
p94,p177,89.486
p94,p178,83.853
p94,p179,78.312
p94,p180,72.887
p94,p181,67.604
p94,p182,62.500
p94,p183,57.622
p94,p184,53.033
p94,p185,48.814
p94,p186,45.069
p94,p187,41.926
p94,p188,39.528
p94,p189,38.017
p94,p190,37.500
p94,p191,38.017
p94,p192,39.528
p94,p193,92.280
p94,p194,86.828
p94,p195,81.490
p94,p196,76.291
p94,p197,71.261
p94,p198,66.438
p94,p199,61.872
p94,p200,57.622
p94,p201,53.765
p94,p202,50.389
p94,p203,47.599
p94,p204,45.501
p94,p205,44.194
p94,p206,43.750
p94,p207,44.194
p94,p208,45.501
p94,p209,95.402
p94,p210,90.139
p94,p211,85.009
p94,p212,80.039
p94,p213,75.260
p94,p214,70.711
p94,p215,66.438
p94,p216,62.500
p94,p217,58.962
p94,p218,55.902
