from_patch,to_patch,length_km
p101,p353,84.853
p101,p354,88.459
p101,p355,92.195
p101,p356,96.047
p101,p357,100.000
p101,p358,104.043
p101,p359,108.167
p101,p360,112.361
p101,p361,65.000
p101,p362,65.192
p101,p363,65.765
p101,p364,66.708
p101,p365,68.007
p101,p366,69.642
p101,p367,71.589
p101,p368,73.824
p101,p369,76.322
p101,p370,79.057
p101,p371,82.006
p101,p372,85.147
p101,p373,88.459
p101,p374,91.924
p101,p375,95.525
p101,p376,99.247
p101,p377,103.078
p101,p378,107.005
p101,p379,111.018
p101,p380,115.109
p101,p381,70.000
p101,p382,70.178
p101,p383,70.711
p101,p384,71.589
p101,p385,72.801
p101,p386,74.330
p101,p387,76.158
p101,p388,78.262
p101,p389,80.623
p101,p390,83.217
p101,p391,86.023
p101,p392,89.022
p101,p393,92.195
p101,p394,95.525
p101,p395,98.995
p101,p396,102.591
p101,p397,106.301
p101,p398,110.114
p101,p399,114.018
p101,p400,118.004
p102,p103,5.000
p102,p104,10.000
p102,p105,15.000
p102,p106,20.000
p102,p107,25.000
p102,p108,30.000
p102,p109,35.000
p102,p110,40.000
p102,p111,45.000
p102,p112,50.000
p102,p113,55.000
p102,p114,60.000
p102,p115,65.000
p102,p116,70.000
p102,p117,75.000
p102,p118,80.000
p102,p119,85.000
p102,p120,90.000
p102,p121,7.071
p102,p122,5.000
p102,p123,7.071
p102,p124,11.180
p102,p125,15.811
p102,p126,20.616
p102,p127,25.495
p102,p128,30.414
p102,p129,35.355
p102,p130,40.311
p102,p131,45.277
p102,p132,50.249
p102,p133,55.227
p102,p134,60.208
p102,p135,65.192
p102,p136,70.178
p102,p137,75.166
p102,p138,80.156
p102,p139,85.147
p102,p140,90.139
p102,p141,11.180
p102,p142,10.000
p102,p143,11.180
p102,p144,14.142
p102,p145,18.028
p102,p146,22.361
p102,p147,26.926
p102,p148,31.623
p102,p149,36.401
p102,p150,41.231
p102,p151,46.098
p102,p152,50.990
p102,p153,55.902
p102,p154,60.828
p102,p155,65.765
p102,p156,70.711
p102,p157,75.664
p102,p158,80.623
p102,p159,85.586
p102,p160,90.554
p102,p161,15.811
p102,p162,15.000
p102,p163,15.811
p102,p164,18.028
p102,p165,21.213
p102,p166,25.000
p102,p167,29.155
p102,p168,33.541
p102,p169,38.079
p102,p170,42.720
p102,p171,47.434
p102,p172,52.202
p102,p173,57.009
p102,p174,61.847
p102,p175,66.708
p102,p176,71.589
p102,p177,76.485
p102,p178,81.394
p102,p179,86.313
p102,p180,91.241
p102,p181,20.616
p102,p182,20.000
p102,p183,20.616
p102,p184,22.361
p102,p185,25.000
p102,p186,28.284
p102,p187,32.016
p102,p188,36.056
p102,p189,40.311
p102,p190,44.721
p102,p191,49.244
p102,p192,53.852
p102,p193,58.523
p102,p194,63.246
p102,p195,68.007
p102,p196,72.801
p102,p197,77.621
p102,p198,82.462
p102,p199,87.321
p102,p200,92.195
p102,p201,25.495
p102,p202,25.000
p102,p203,25.495
p102,p204,26.926
p102,p205,29.155
p102,p206,32.016
p102,p207,35.355
p102,p208,39.051
p102,p209,43.012
p102,p210,47.170
p102,p211,51.478
p102,p212,55.902
p102,p213,60.415
p102,p214,65.000
p102,p215,69.642
p102,p216,74.330
p102,p217,79.057
p102,p218,83.815
p102,p219,88.600
p102,p220,93.408
p102,p221,30.414
p102,p222,30.000
p102,p223,30.414
p102,p224,31.623
p102,p225,33.541
p102,p226,36.056
p102,p227,39.051
p102,p228,42.426
p102,p229,46.098
p102,p230,50.000
p102,p231,54.083
p102,p232,58.310
p102,p233,62.650
p102,p234,67.082
p102,p235,71.589
p102,p236,76.158
p102,p237,80.777
p102,p238,85.440
p102,p239,90.139
p102,p240,94.868
p102,p241,35.355
p102,p242,35.000
p102,p243,35.355
p102,p244,36.401
p102,p245,38.079
p102,p246,40.311
p102,p247,43.012
p102,p248,46.098
p102,p249,49.497
p102,p250,53.151
p102,p251,57.009
p102,p252,61.033
p102,p253,65.192
p102,p254,69.462
p102,p255,73.824
p102,p256,78.262
p102,p257,82.765
p102,p258,87.321
p102,p259,91.924
p102,p260,96.566
p102,p261,40.311
p102,p262,40.000
p102,p263,40.311
p102,p264,41.231
p102,p265,42.720
p102,p266,44.721
p102,p267,47.170
p102,p268,50.000
p102,p269,53.151
p102,p270,56.569
p102,p271,60.208
p102,p272,64.031
p102,p273,68.007
p102,p274,72.111
p102,p275,76.322
p102,p276,80.623
p102,p277,85.000
p102,p278,89.443
p102,p279,93.941
p102,p280,98.489
p102,p281,45.277
p102,p282,45.000
p102,p283,45.277
p102,p284,46.098
p102,p285,47.434
p102,p286,49.244
p102,p287,51.478
p102,p288,54.083
p102,p289,57.009
p102,p290,60.208
p102,p291,63.640
p102,p292,67.268
p102,p293,71.063
p102,p294,75.000
p102,p295,79.057
p102,p296,83.217
p102,p297,87.464
p102,p298,91.788
p102,p299,96.177
p102,p300,100.623
p102,p301,50.249
p102,p302,50.000
p102,p303,50.249
p102,p304,50.990
p102,p305,52.202
p102,p306,53.852
p102,p307,55.902
p102,p308,58.310
p102,p309,61.033
p102,p310,64.031
p102,p311,67.268
p102,p312,70.711
p102,p313,74.330
p102,p314,78.102
p102,p315,82.006
p102,p316,86.023
p102,p317,90.139
p102,p318,94.340
p102,p319,98.615
p102,p320,102.956
p102,p321,55.227
p102,p322,55.000
p102,p323,55.227
p102,p324,55.902
p102,p325,57.009
p102,p326,58.523
p102,p327,60.415
p102,p328,62.650
p102,p329,65.192
p102,p330,68.007
p102,p331,71.063
p102,p332,74.330
p102,p333,77.782
p102,p334,81.394
p102,p335,85.147
p102,p336,89.022
p102,p337,93.005
p102,p338,97.082
p102,p339,101.242
p102,p340,105.475
p102,p341,60.208
p102,p342,60.000
p102,p343,60.208
p102,p344,60.828
p102,p345,61.847
p102,p346,63.246
p102,p347,65.000
p102,p348,67.082
p102,p349,69.462
p102,p350,72.111
p102,p351,75.000
p102,p352,78.102
p102,p353,81.394
p102,p354,84.853
p102,p355,88.459
p102,p356,92.195
p102,p357,96.047
p102,p358,100.000
p102,p359,104.043
p102,p360,108.167
p102,p361,65.192
p102,p362,65.000
p102,p363,65.192
p102,p364,65.765
p102,p365,66.708
p102,p366,68.007
p102,p367,69.642
p102,p368,71.589
p102,p369,73.824
p102,p370,76.322
p102,p371,79.057
p102,p372,82.006
p102,p373,85.147
p102,p374,88.459
p102,p375,91.924
p102,p376,95.525
p102,p377,99.247
p102,p378,103.078
p102,p379,107.005
p102,p380,111.018
p102,p381,70.178
p102,p382,70.000
p102,p383,70.178
p102,p384,70.711
p102,p385,71.589
p102,p386,72.801
p102,p387,74.330
p102,p388,76.158
p102,p389,78.262
p102,p390,80.623
p102,p391,83.217
p102,p392,86.023
p102,p393,89.022
p102,p394,92.195
p102,p395,95.525
p102,p396,98.995
p102,p397,102.591
p102,p398,106.301
p102,p399,110.114
p102,p400,114.018
p103,p104,5.000
p103,p105,10.000
p103,p106,15.000
p103,p107,20.000
p103,p108,25.000
p103,p109,30.000
p103,p110,35.000
p103,p111,40.000
p103,p112,45.000
p103,p113,50.000
p103,p114,55.000
p103,p115,60.000
p103,p116,65.000
p103,p117,70.000
p103,p118,75.000
p103,p119,80.000
p103,p120,85.000
p103,p121,11.180
p103,p122,7.071
p103,p123,5.000
p103,p124,7.071
p103,p125,11.180
p103,p126,15.811
p103,p127,20.616
p103,p128,25.495
p103,p129,30.414
p103,p130,35.355
p103,p131,40.311
p103,p132,45.277
p103,p133,50.249
p103,p134,55.227
p103,p135,60.208
p103,p136,65.192
p103,p137,70.178
p103,p138,75.166
p103,p139,80.156
p103,p140,85.147
p103,p141,14.142
p103,p142,11.180
p103,p143,10.000
p103,p144,11.180
p103,p145,14.142
p103,p146,18.028
p103,p147,22.361
p103,p148,26.926
p103,p149,31.623
p103,p150,36.401
p103,p151,41.231
p103,p152,46.098
p103,p153,50.990
p103,p154,55.902
p103,p155,60.828
p103,p156,65.765
p103,p157,70.711
p103,p158,75.664
p103,p159,80.623
p103,p160,85.586
p103,p161,18.028
p103,p162,15.811
p103,p163,15.000
p103,p164,15.811
p103,p165,18.028
p103,p166,21.213
p103,p167,25.000
p103,p168,29.155
p103,p169,33.541
p103,p170,38.079
p103,p171,42.720
p103,p172,47.434
p103,p173,52.202
p103,p174,57.009
p103,p175,61.847
p103,p176,66.708
p103,p177,71.589
p103,p178,76.485
p103,p179,81.394
p103,p180,86.313
p103,p181,22.361
p103,p182,20.616
p103,p183,20.000
p103,p184,20.616
p103,p185,22.361
p103,p186,25.000
p103,p187,28.284
p103,p188,32.016
p103,p189,36.056
p103,p190,40.311
p103,p191,44.721
p103,p192,49.244
p103,p193,53.852
p103,p194,58.523
p103,p195,63.246
p103,p196,68.007
p103,p197,72.801
p103,p198,77.621
p103,p199,82.462
p103,p200,87.321
p103,p201,26.926
p103,p202,25.495
p103,p203,25.000
p103,p204,25.495
p103,p205,26.926
p103,p206,29.155
p103,p207,32.016
p103,p208,35.355
p103,p209,39.051
p103,p210,43.012
p103,p211,47.170
p103,p212,51.478
p103,p213,55.902
p103,p214,60.415
p103,p215,65.000
p103,p216,69.642
p103,p217,74.330
p103,p218,79.057
p103,p219,83.815
p103,p220,88.600
p103,p221,31.623
p103,p222,30.414
p103,p223,30.000
p103,p224,30.414
p103,p225,31.623
p103,p226,33.541
p103,p227,36.056
p103,p228,39.051
p103,p229,42.426
p103,p230,46.098
p103,p231,50.000
p103,p232,54.083
p103,p233,58.310
p103,p234,62.650
p103,p235,67.082
p103,p236,71.589
p103,p237,76.158
p103,p238,80.777
p103,p239,85.440
p103,p240,90.139
p103,p241,36.401
p103,p242,35.355
p103,p243,35.000
p103,p244,35.355
p103,p245,36.401
p103,p246,38.079
p103,p247,40.311
p103,p248,43.012
p103,p249,46.098
p103,p250,49.497
p103,p251,53.151
p103,p252,57.009
p103,p253,61.033
p103,p254,65.192
p103,p255,69.462
p103,p256,73.824
p103,p257,78.262
p103,p258,82.765
p103,p259,87.321
p103,p260,91.924
p103,p261,41.231
p103,p262,40.311
p103,p263,40.000
p103,p264,40.311
p103,p265,41.231
p103,p266,42.720
p103,p267,44.721
p103,p268,47.170
p103,p269,50.000
p103,p270,53.151
p103,p271,56.569
p103,p272,60.208
p103,p273,64.031
p103,p274,68.007
p103,p275,72.111
p103,p276,76.322
p103,p277,80.623
p103,p278,85.000
p103,p279,89.443
p103,p280,93.941
p103,p281,46.098
p103,p282,45.277
p103,p283,45.000
p103,p284,45.277
p103,p285,46.098
p103,p286,47.434
p103,p287,49.244
p103,p288,51.478
p103,p289,54.083
p103,p290,57.009
p103,p291,60.208
p103,p292,63.640
p103,p293,67.268
p103,p294,71.063
p103,p295,75.000
p103,p296,79.057
p103,p297,83.217
p103,p298,87.464
p103,p299,91.788
p103,p300,96.177
p103,p301,50.990
p103,p302,50.249
p103,p303,50.000
p103,p304,50.249
p103,p305,50.990
p103,p306,52.202
p103,p307,53.852
p103,p308,55.902
p103,p309,58.310
p103,p310,61.033
p103,p311,64.031
p103,p312,67.268
p103,p313,70.711
p103,p314,74.330
p103,p315,78.102
p103,p316,82.006
p103,p317,86.023
p103,p318,90.139
p103,p319,94.340
p103,p320,98.615
p103,p321,55.902
p103,p322,55.227
p103,p323,55.000
p103,p324,55.227
p103,p325,55.902
p103,p326,57.009
p103,p327,58.523
p103,p328,60.415
p103,p329,62.650
p103,p330,65.192
p103,p331,68.007
p103,p332,71.063
p103,p333,74.330
p103,p334,77.782
p103,p335,81.394
p103,p336,85.147
p103,p337,89.022
p103,p338,93.005
p103,p339,97.082
p103,p340,101.242
p103,p341,60.828
p103,p342,60.208
p103,p343,60.000
p103,p344,60.208
p103,p345,60.828
p103,p346,61.847
p103,p347,63.246
p103,p348,65.000
p103,p349,67.082
p103,p350,69.462
p103,p351,72.111
p103,p352,75.000
p103,p353,78.102
p103,p354,81.394
p103,p355,84.853
p103,p356,88.459
p103,p357,92.195
p103,p358,96.047
p103,p359,100.000
p103,p360,104.043
p103,p361,65.765
p103,p362,65.192
p103,p363,65.000
p103,p364,65.192
p103,p365,65.765
p103,p366,66.708
p103,p367,68.007
p103,p368,69.642
p103,p369,71.589
p103,p370,73.824
p103,p371,76.322
p103,p372,79.057
p103,p373,82.006
p103,p374,85.147
p103,p375,88.459
p103,p376,91.924
p103,p377,95.525
p103,p378,99.247
p103,p379,103.078
p103,p380,107.005
p103,p381,70.711
p103,p382,70.178
p103,p383,70.000
p103,p384,70.178
p103,p385,70.711
p103,p386,71.589
p103,p387,72.801
p103,p388,74.330
p103,p389,76.158
p103,p390,78.262
p103,p391,80.623
p103,p392,83.217
p103,p393,86.023
p103,p394,89.022
p103,p395,92.195
p103,p396,95.525
p103,p397,98.995
p103,p398,102.591
p103,p399,106.301
p103,p400,110.114
p104,p105,5.000
p104,p106,10.000
p104,p107,15.000
p104,p108,20.000
p104,p109,25.000
p104,p110,30.000
p104,p111,35.000
p104,p112,40.000
p104,p113,45.000
p104,p114,50.000
p104,p115,55.000
p104,p116,60.000
p104,p117,65.000
p104,p118,70.000
p104,p119,75.000
p104,p120,80.000
p104,p121,15.811
p104,p122,11.180
p104,p123,7.071
p104,p124,5.000
p104,p125,7.071
p104,p126,11.180
p104,p127,15.811
p104,p128,20.616
p104,p129,25.495
p104,p130,30.414
p104,p131,35.355
p104,p132,40.311
p104,p133,45.277
p104,p134,50.249
p104,p135,55.227
p104,p136,60.208
p104,p137,65.192
p104,p138,70.178
p104,p139,75.166
p104,p140,80.156
p104,p141,18.028
p104,p142,14.142
p104,p143,11.180
p104,p144,10.000
p104,p145,11.180
p104,p146,14.142
p104,p147,18.028
p104,p148,22.361
p104,p149,26.926
p104,p150,31.623
p104,p151,36.401
p104,p152,41.231
p104,p153,46.098
p104,p154,50.990
p104,p155,55.902
p104,p156,60.828
p104,p157,65.765
p104,p158,70.711
p104,p159,75.664
p104,p160,80.623
p104,p161,21.213
p104,p162,18.028
p104,p163,15.811
p104,p164,15.000
p104,p165,15.811
p104,p166,18.028
p104,p167,21.213
p104,p168,25.000
p104,p169,29.155
p104,p170,33.541
p104,p171,38.079
p104,p172,42.720
p104,p173,47.434
p104,p174,52.202
p104,p175,57.009
p104,p176,61.847
p104,p177,66.708
p104,p178,71.589
p104,p179,76.485
p104,p180,81.394
p104,p181,25.000
p104,p182,22.361
p104,p183,20.616
p104,p184,20.000
p104,p185,20.616
p104,p186,22.361
p104,p187,25.000
p104,p188,28.284
p104,p189,32.016
p104,p190,36.056
p104,p191,40.311
p104,p192,44.721
p104,p193,49.244
p104,p194,53.852
p104,p195,58.523
p104,p196,63.246
p104,p197,68.007
p104,p198,72.801
p104,p199,77.621
p104,p200,82.462
p104,p201,29.155
p104,p202,26.926
p104,p203,25.495
p104,p204,25.000
p104,p205,25.495
p104,p206,26.926
p104,p207,29.155
p104,p208,32.016
p104,p209,35.355
p104,p210,39.051
p104,p211,43.012
p104,p212,47.170
p104,p213,51.478
p104,p214,55.902
p104,p215,60.415
p104,p216,65.000
p104,p217,69.642
p104,p218,74.330
p104,p219,79.057
p104,p220,83.815
p104,p221,33.541
p104,p222,31.623
p104,p223,30.414
p104,p224,30.000
p104,p225,30.414
p104,p226,31.623
p104,p227,33.541
p104,p228,36.056
p104,p229,39.051
p104,p230,42.426
p104,p231,46.098
p104,p232,50.000
p104,p233,54.083
p104,p234,58.310
p104,p235,62.650
p104,p236,67.082
p104,p237,71.589
p104,p238,76.158
p104,p239,80.777
p104,p240,85.440
p104,p241,38.079
p104,p242,36.401
p104,p243,35.355
p104,p244,35.000
p104,p245,35.355
p104,p246,36.401
p104,p247,38.079
p104,p248,40.311
p104,p249,43.012
p104,p250,46.098
p104,p251,49.497
p104,p252,53.151
p104,p253,57.009
p104,p254,61.033
p104,p255,65.192
p104,p256,69.462
p104,p257,73.824
p104,p258,78.262
p104,p259,82.765
p104,p260,87.321
p104,p261,42.720
p104,p262,41.231
p104,p263,40.311
p104,p264,40.000
p104,p265,40.311
p104,p266,41.231
p104,p267,42.720
p104,p268,44.721
p104,p269,47.170
p104,p270,50.000
p104,p271,53.151
p104,p272,56.569
p104,p273,60.208
p104,p274,64.031
p104,p275,68.007
p104,p276,72.111
p104,p277,76.322
p104,p278,80.623
p104,p279,85.000
p104,p280,89.443
p104,p281,47.434
p104,p282,46.098
p104,p283,45.277
p104,p284,45.000
p104,p285,45.277
p104,p286,46.098
p104,p287,47.434
p104,p288,49.244
p104,p289,51.478
p104,p290,54.083
p104,p291,57.009
p104,p292,60.208
p104,p293,63.640
p104,p294,67.268
p104,p295,71.063
p104,p296,75.000
p104,p297,79.057
p104,p298,83.217
p104,p299,87.464
p104,p300,91.788
p104,p301,52.202
p104,p302,50.990
p104,p303,50.249
p104,p304,50.000
p104,p305,50.249
p104,p306,50.990
p104,p307,52.202
p104,p308,53.852
p104,p309,55.902
p104,p310,58.310
p104,p311,61.033
p104,p312,64.031
p104,p313,67.268
p104,p314,70.711
p104,p315,74.330
p104,p316,78.102
p104,p317,82.006
p104,p318,86.023
p104,p319,90.139
p104,p320,94.340
p104,p321,57.009
p104,p322,55.902
p104,p323,55.227
p104,p324,55.000
p104,p325,55.227
p104,p326,55.902
p104,p327,57.009
p104,p328,58.523
p104,p329,60.415
p104,p330,62.650
p104,p331,65.192
p104,p332,68.007
p104,p333,71.063
p104,p334,74.330
p104,p335,77.782
p104,p336,81.394
p104,p337,85.147
p104,p338,89.022
p104,p339,93.005
p104,p340,97.082
p104,p341,61.847
p104,p342,60.828
p104,p343,60.208
p104,p344,60.000
p104,p345,60.208
p104,p346,60.828
p104,p347,61.847
p104,p348,63.246
p104,p349,65.000
p104,p350,67.082
p104,p351,69.462
p104,p352,72.111
p104,p353,75.000
p104,p354,78.102
p104,p355,81.394
p104,p356,84.853
p104,p357,88.459
p104,p358,92.195
p104,p359,96.047
p104,p360,100.000
p104,p361,66.708
p104,p362,65.765
p104,p363,65.192
p104,p364,65.000
p104,p365,65.192
p104,p366,65.765
p104,p367,66.708
p104,p368,68.007
p104,p369,69.642
p104,p370,71.589
p104,p371,73.824
p104,p372,76.322
p104,p373,79.057
p104,p374,82.006
p104,p375,85.147
p104,p376,88.459
p104,p377,91.924
p104,p378,95.525
p104,p379,99.247
p104,p380,103.078
p104,p381,71.589
p104,p382,70.711
p104,p383,70.178
p104,p384,70.000
p104,p385,70.178
p104,p386,70.711
p104,p387,71.589
p104,p388,72.801
p104,p389,74.330
p104,p390,76.158
p104,p391,78.262
p104,p392,80.623
p104,p393,83.217
p104,p394,86.023
p104,p395,89.022
p104,p396,92.195
p104,p397,95.525
p104,p398,98.995
p104,p399,102.591
p104,p400,106.301
p105,p106,5.000
p105,p107,10.000
p105,p108,15.000
p105,p109,20.000
p105,p110,25.000
p105,p111,30.000
p105,p112,35.000
p105,p113,40.000
p105,p114,45.000
p105,p115,50.000
p105,p116,55.000
p105,p117,60.000
p105,p118,65.000
p105,p119,70.000
p105,p120,75.000
p105,p121,20.616
p105,p122,15.811
p105,p123,11.180
p105,p124,7.071
p105,p125,5.000
p105,p126,7.071
p105,p127,11.180
p105,p128,15.811
p105,p129,20.616
p105,p130,25.495
p105,p131,30.414
p105,p132,35.355
p105,p133,40.311
p105,p134,45.277
p105,p135,50.249
p105,p136,55.227
p105,p137,60.208
p105,p138,65.192
p105,p139,70.178
p105,p140,75.166
p105,p141,22.361
p105,p142,18.028
p105,p143,14.142
p105,p144,11.180
p105,p145,10.000
p105,p146,11.180
p105,p147,14.142
p105,p148,18.028
p105,p149,22.361
p105,p150,26.926
p105,p151,31.623
p105,p152,36.401
p105,p153,41.231
p105,p154,46.098
p105,p155,50.990
p105,p156,55.902
p105,p157,60.828
p105,p158,65.765
p105,p159,70.711
p105,p160,75.664
p105,p161,25.000
p105,p162,21.213
p105,p163,18.028
p105,p164,15.811
p105,p165,15.000
p105,p166,15.811
p105,p167,18.028
p105,p168,21.213
p105,p169,25.000
p105,p170,29.155
p105,p171,33.541
p105,p172,38.079
p105,p173,42.720
p105,p174,47.434
p105,p175,52.202
p105,p176,57.009
p105,p177,61.847
p105,p178,66.708
p105,p179,71.589
p105,p180,76.485
p105,p181,28.284
p105,p182,25.000
p105,p183,22.361
p105,p184,20.616
p105,p185,20.000
p105,p186,20.616
p105,p187,22.361
p105,p188,25.000
p105,p189,28.284
p105,p190,32.016
p105,p191,36.056
p105,p192,40.311
p105,p193,44.721
p105,p194,49.244
p105,p195,53.852
p105,p196,58.523
p105,p197,63.246
p105,p198,68.007
p105,p199,72.801
p105,p200,77.621
p105,p201,32.016
p105,p202,29.155
p105,p203,26.926
p105,p204,25.495
p105,p205,25.000
p105,p206,25.495
p105,p207,26.926
p105,p208,29.155
p105,p209,32.016
p105,p210,35.355
p105,p211,39.051
p105,p212,43.012
p105,p213,47.170
p105,p214,51.478
p105,p215,55.902
p105,p216,60.415
p105,p217,65.000
p105,p218,69.642
p105,p219,74.330
p105,p220,79.057
p105,p221,36.056
p105,p222,33.541
p105,p223,31.623
p105,p224,30.414
p105,p225,30.000
p105,p226,30.414
p105,p227,31.623
p105,p228,33.541
p105,p229,36.056
p105,p230,39.051
p105,p231,42.426
p105,p232,46.098
p105,p233,50.000
p105,p234,54.083
p105,p235,58.310
p105,p236,62.650
p105,p237,67.082
p105,p238,71.589
p105,p239,76.158
p105,p240,80.777
p105,p241,40.311
p105,p242,38.079
p105,p243,36.401
p105,p244,35.355
p105,p245,35.000
p105,p246,35.355
p105,p247,36.401
p105,p248,38.079
p105,p249,40.311
p105,p250,43.012
p105,p251,46.098
p105,p252,49.497
p105,p253,53.151
p105,p254,57.009
p105,p255,61.033
p105,p256,65.192
p105,p257,69.462
p105,p258,73.824
p105,p259,78.262
p105,p260,82.765
p105,p261,44.721
p105,p262,42.720
p105,p263,41.231
p105,p264,40.311
p105,p265,40.000
p105,p266,40.311
p105,p267,41.231
p105,p268,42.720
p105,p269,44.721
p105,p270,47.170
p105,p271,50.000
p105,p272,53.151
p105,p273,56.569
p105,p274,60.208
p105,p275,64.031
p105,p276,68.007
p105,p277,72.111
p105,p278,76.322
p105,p279,80.623
p105,p280,85.000
p105,p281,49.244
p105,p282,47.434
p105,p283,46.098
p105,p284,45.277
p105,p285,45.000
p105,p286,45.277
p105,p287,46.098
p105,p288,47.434
p105,p289,49.244
p105,p290,51.478
p105,p291,54.083
p105,p292,57.009
p105,p293,60.208
p105,p294,63.640
p105,p295,67.268
p105,p296,71.063
p105,p297,75.000
p105,p298,79.057
p105,p299,83.217
p105,p300,87.464
p105,p301,53.852
p105,p302,52.202
p105,p303,50.990
p105,p304,50.249
p105,p305,50.000
p105,p306,50.249
p105,p307,50.990
p105,p308,52.202
p105,p309,53.852
p105,p310,55.902
p105,p311,58.310
p105,p312,61.033
p105,p313,64.031
p105,p314,67.268
p105,p315,70.711
p105,p316,74.330
p105,p317,78.102
p105,p318,82.006
p105,p319,86.023
p105,p320,90.139
p105,p321,58.523
p105,p322,57.009
p105,p323,55.902
p105,p324,55.227
p105,p325,55.000
p105,p326,55.227
p105,p327,55.902
p105,p328,57.009
p105,p329,58.523
p105,p330,60.415
p105,p331,62.650
p105,p332,65.192
p105,p333,68.007
p105,p334,71.063
p105,p335,74.330
p105,p336,77.782
p105,p337,81.394
p105,p338,85.147
p105,p339,89.022
p105,p340,93.005
p105,p341,63.246
p105,p342,61.847
p105,p343,60.828
p105,p344,60.208
p105,p345,60.000
p105,p346,60.208
p105,p347,60.828
p105,p348,61.847
p105,p349,63.246
p105,p350,65.000
p105,p351,67.082
p105,p352,69.462
p105,p353,72.111
p105,p354,75.000
p105,p355,78.102
p105,p356,81.394
p105,p357,84.853
p105,p358,88.459
p105,p359,92.195
p105,p360,96.047
p105,p361,68.007
p105,p362,66.708
p105,p363,65.765
p105,p364,65.192
p105,p365,65.000
p105,p366,65.192
p105,p367,65.765
p105,p368,66.708
p105,p369,68.007
p105,p370,69.642
p105,p371,71.589
p105,p372,73.824
p105,p373,76.322
p105,p374,79.057
p105,p375,82.006
p105,p376,85.147
p105,p377,88.459
p105,p378,91.924
p105,p379,95.525
p105,p380,99.247
p105,p381,72.801
p105,p382,71.589
p105,p383,70.711
p105,p384,70.178
p105,p385,70.000
p105,p386,70.178
p105,p387,70.711
p105,p388,71.589
p105,p389,72.801
p105,p390,74.330
p105,p391,76.158
p105,p392,78.262
p105,p393,80.623
p105,p394,83.217
p105,p395,86.023
p105,p396,89.022
p105,p397,92.195
p105,p398,95.525
p105,p399,98.995
p105,p400,102.591
p106,p107,5.000
p106,p108,10.000
p106,p109,15.000
p106,p110,20.000
p106,p111,25.000
p106,p112,30.000
p106,p113,35.000
p106,p114,40.000
p106,p115,45.000
p106,p116,50.000
p106,p117,55.000
p106,p118,60.000
p106,p119,65.000
p106,p120,70.000
p106,p121,25.495
p106,p122,20.616
p106,p123,15.811
p106,p124,11.180
p106,p125,7.071
p106,p126,5.000
p106,p127,7.071
p106,p128,11.180
p106,p129,15.811
p106,p130,20.616
p106,p131,25.495
p106,p132,30.414
p106,p133,35.355
p106,p134,40.311
p106,p135,45.277
p106,p136,50.249
p106,p137,55.227
p106,p138,60.208
p106,p139,65.192
p106,p140,70.178
p106,p141,26.926
p106,p142,22.361
p106,p143,18.028
p106,p144,14.142
p106,p145,11.180
p106,p146,10.000
p106,p147,11.180
p106,p148,14.142
p106,p149,18.028
p106,p150,22.361
p106,p151,26.926
p106,p152,31.623
p106,p153,36.401
p106,p154,41.231
p106,p155,46.098
p106,p156,50.990
p106,p157,55.902
p106,p158,60.828
p106,p159,65.765
p106,p160,70.711
p106,p161,29.155
p106,p162,25.000
p106,p163,21.213
p106,p164,18.028
p106,p165,15.811
p106,p166,15.000
p106,p167,15.811
p106,p168,18.028
p106,p169,21.213
p106,p170,25.000
p106,p171,29.155
p106,p172,33.541
p106,p173,38.079
p106,p174,42.720
p106,p175,47.434
p106,p176,52.202
p106,p177,57.009
p106,p178,61.847
p106,p179,66.708
p106,p180,71.589
p106,p181,32.016
p106,p182,28.284
p106,p183,25.000
p106,p184,22.361
p106,p185,20.616
p106,p186,20.000
p106,p187,20.616
p106,p188,22.361
p106,p189,25.000
p106,p190,28.284
p106,p191,32.016
p106,p192,36.056
p106,p193,40.311
p106,p194,44.721
p106,p195,49.244
p106,p196,53.852
p106,p197,58.523
p106,p198,63.246
p106,p199,68.007
p106,p200,72.801
p106,p201,35.355
p106,p202,32.016
p106,p203,29.155
p106,p204,26.926
p106,p205,25.495
p106,p206,25.000
p106,p207,25.495
p106,p208,26.926
p106,p209,29.155
p106,p210,32.016
p106,p211,35.355
p106,p212,39.051
p106,p213,43.012
p106,p214,47.170
p106,p215,51.478
p106,p216,55.902
p106,p217,60.415
p106,p218,65.000
p106,p219,69.642
p106,p220,74.330
p106,p221,39.051
p106,p222,36.056
p106,p223,33.541
p106,p224,31.623
p106,p225,30.414
p106,p226,30.000
p106,p227,30.414
p106,p228,31.623
p106,p229,33.541
p106,p230,36.056
p106,p231,39.051
p106,p232,42.426
p106,p233,46.098
p106,p234,50.000
p106,p235,54.083
p106,p236,58.310
p106,p237,62.650
p106,p238,67.082
p106,p239,71.589
p106,p240,76.158
p106,p241,43.012
p106,p242,40.311
p106,p243,38.079
p106,p244,36.401
p106,p245,35.355
p106,p246,35.000
p106,p247,35.355
p106,p248,36.401
p106,p249,38.079
p106,p250,40.311
p106,p251,43.012
p106,p252,46.098
p106,p253,49.497
p106,p254,53.151
p106,p255,57.009
p106,p256,61.033
p106,p257,65.192
p106,p258,69.462
p106,p259,73.824
p106,p260,78.262
p106,p261,47.170
p106,p262,44.721
p106,p263,42.720
p106,p264,41.231
p106,p265,40.311
p106,p266,40.000
p106,p267,40.311
p106,p268,41.231
p106,p269,42.720
p106,p270,44.721
