from_patch,to_patch,length_km
p27,p54,48.956
p27,p55,57.496
p27,p56,45.455
p27,p57,38.569
p27,p58,32.778
p27,p59,28.748
p27,p60,27.273
p27,p61,28.748
p27,p62,32.778
p27,p63,38.569
p27,p64,45.455
p27,p65,53.009
p27,p66,60.984
p27,p67,51.426
p27,p68,45.455
p27,p69,40.656
p27,p70,37.483
p27,p71,36.364
p27,p72,37.483
p27,p73,40.656
p27,p74,45.455
p27,p75,51.426
p27,p76,58.210
p27,p77,65.555
p27,p78,58.210
p27,p79,53.009
p27,p80,48.956
p27,p81,46.355
p27,p82,45.455
p27,p83,46.355
p27,p84,48.956
p27,p85,53.009
p27,p86,58.210
p27,p87,64.282
p27,p88,71.002
p27,p89,65.555
p27,p90,60.984
p27,p91,57.496
p27,p92,55.298
p27,p93,54.545
p27,p94,55.298
p27,p95,57.496
p27,p96,60.984
p27,p97,65.555
p27,p98,71.002
p27,p99,77.139
p27,p100,73.293
p27,p101,69.234
p27,p102,66.183
p27,p103,64.282
p27,p104,63.636
p27,p105,64.282
p27,p106,66.183
p27,p107,69.234
p27,p108,73.293
p27,p109,78.203
p27,p110,83.814
p27,p111,81.312
p27,p112,77.673
p27,p113,74.966
p27,p114,73.293
p27,p115,72.727
p27,p116,73.293
p27,p117,74.966
p27,p118,77.673
p27,p119,81.312
p27,p120,85.763
p28,p29,9.091
p28,p30,18.182
p28,p31,27.273
p28,p32,36.364
p28,p33,45.455
p28,p34,46.355
p28,p35,37.483
p28,p36,28.748
p28,p37,20.328
p28,p38,12.856
p28,p39,9.091
p28,p40,12.856
p28,p41,20.328
p28,p42,28.748
p28,p43,37.483
p28,p44,46.355
p28,p45,48.956
p28,p46,40.656
p28,p47,32.778
p28,p48,25.713
p28,p49,20.328
p28,p50,18.182
p28,p51,20.328
p28,p52,25.713
p28,p53,32.778
p28,p54,40.656
p28,p55,48.956
p28,p56,53.009
p28,p57,45.455
p28,p58,38.569
p28,p59,32.778
p28,p60,28.748
p28,p61,27.273
p28,p62,28.748
p28,p63,32.778
p28,p64,38.569
p28,p65,45.455
p28,p66,53.009
p28,p67,58.210
p28,p68,51.426
p28,p69,45.455
p28,p70,40.656
p28,p71,37.483
p28,p72,36.364
p28,p73,37.483
p28,p74,40.656
p28,p75,45.455
p28,p76,51.426
p28,p77,58.210
p28,p78,64.282
p28,p79,58.210
p28,p80,53.009
p28,p81,48.956
p28,p82,46.355
p28,p83,45.455
p28,p84,46.355
p28,p85,48.956
p28,p86,53.009
p28,p87,58.210
p28,p88,64.282
p28,p89,71.002
p28,p90,65.555
p28,p91,60.984
p28,p92,57.496
p28,p93,55.298
p28,p94,54.545
p28,p95,55.298
p28,p96,57.496
p28,p97,60.984
p28,p98,65.555
p28,p99,71.002
p28,p100,78.203
p28,p101,73.293
p28,p102,69.234
p28,p103,66.183
p28,p104,64.282
p28,p105,63.636
p28,p106,64.282
p28,p107,66.183
p28,p108,69.234
p28,p109,73.293
p28,p110,78.203
p28,p111,85.763
p28,p112,81.312
p28,p113,77.673
p28,p114,74.966
p28,p115,73.293
p28,p116,72.727
p28,p117,73.293
p28,p118,74.966
p28,p119,77.673
p28,p120,81.312
p29,p30,9.091
p29,p31,18.182
p29,p32,27.273
p29,p33,36.364
p29,p34,55.298
p29,p35,46.355
p29,p36,37.483
p29,p37,28.748
p29,p38,20.328
p29,p39,12.856
p29,p40,9.091
p29,p41,12.856
p29,p42,20.328
p29,p43,28.748
p29,p44,37.483
p29,p45,57.496
p29,p46,48.956
p29,p47,40.656
p29,p48,32.778
p29,p49,25.713
p29,p50,20.328
p29,p51,18.182
p29,p52,20.328
p29,p53,25.713
p29,p54,32.778
p29,p55,40.656
p29,p56,60.984
p29,p57,53.009
p29,p58,45.455
p29,p59,38.569
p29,p60,32.778
p29,p61,28.748
p29,p62,27.273
p29,p63,28.748
p29,p64,32.778
p29,p65,38.569
p29,p66,45.455
p29,p67,65.555
p29,p68,58.210
p29,p69,51.426
p29,p70,45.455
p29,p71,40.656
p29,p72,37.483
p29,p73,36.364
p29,p74,37.483
p29,p75,40.656
p29,p76,45.455
p29,p77,51.426
p29,p78,71.002
p29,p79,64.282
p29,p80,58.210
p29,p81,53.009
p29,p82,48.956
p29,p83,46.355
p29,p84,45.455
p29,p85,46.355
p29,p86,48.956
p29,p87,53.009
p29,p88,58.210
p29,p89,77.139
p29,p90,71.002
p29,p91,65.555
p29,p92,60.984
p29,p93,57.496
p29,p94,55.298
p29,p95,54.545
p29,p96,55.298
p29,p97,57.496
p29,p98,60.984
p29,p99,65.555
p29,p100,83.814
p29,p101,78.203
p29,p102,73.293
p29,p103,69.234
p29,p104,66.183
p29,p105,64.282
p29,p106,63.636
p29,p107,64.282
p29,p108,66.183
p29,p109,69.234
p29,p110,73.293
p29,p111,90.909
p29,p112,85.763
p29,p113,81.312
p29,p114,77.673
p29,p115,74.966
p29,p116,73.293
p29,p117,72.727
p29,p118,73.293
p29,p119,74.966
p29,p120,77.673
p30,p31,9.091
p30,p32,18.182
p30,p33,27.273
p30,p34,64.282
p30,p35,55.298
p30,p36,46.355
p30,p37,37.483
p30,p38,28.748
p30,p39,20.328
p30,p40,12.856
p30,p41,9.091
p30,p42,12.856
p30,p43,20.328
p30,p44,28.748
p30,p45,66.183
p30,p46,57.496
p30,p47,48.956
p30,p48,40.656
p30,p49,32.778
p30,p50,25.713
p30,p51,20.328
p30,p52,18.182
p30,p53,20.328
p30,p54,25.713
p30,p55,32.778
p30,p56,69.234
p30,p57,60.984
p30,p58,53.009
p30,p59,45.455
p30,p60,38.569
p30,p61,32.778
p30,p62,28.748
p30,p63,27.273
p30,p64,28.748
p30,p65,32.778
p30,p66,38.569
p30,p67,73.293
p30,p68,65.555
p30,p69,58.210
p30,p70,51.426
p30,p71,45.455
p30,p72,40.656
p30,p73,37.483
p30,p74,36.364
p30,p75,37.483
p30,p76,40.656
p30,p77,45.455
p30,p78,78.203
p30,p79,71.002
p30,p80,64.282
p30,p81,58.210
p30,p82,53.009
p30,p83,48.956
p30,p84,46.355
p30,p85,45.455
p30,p86,46.355
p30,p87,48.956
p30,p88,53.009
p30,p89,83.814
p30,p90,77.139
p30,p91,71.002
p30,p92,65.555
p30,p93,60.984
p30,p94,57.496
p30,p95,55.298
p30,p96,54.545
p30,p97,55.298
p30,p98,57.496
p30,p99,60.984
p30,p100,89.995
p30,p101,83.814
p30,p102,78.203
p30,p103,73.293
p30,p104,69.234
p30,p105,66.183
p30,p106,64.282
p30,p107,63.636
p30,p108,64.282
p30,p109,66.183
p30,p110,69.234
p30,p111,96.638
p30,p112,90.909
p30,p113,85.763
p30,p114,81.312
p30,p115,77.673
p30,p116,74.966
p30,p117,73.293
p30,p118,72.727
p30,p119,73.293
p30,p120,74.966
p31,p32,9.091
p31,p33,18.182
p31,p34,73.293
p31,p35,64.282
p31,p36,55.298
p31,p37,46.355
p31,p38,37.483
p31,p39,28.748
p31,p40,20.328
p31,p41,12.856
p31,p42,9.091
p31,p43,12.856
p31,p44,20.328
p31,p45,74.966
p31,p46,66.183
p31,p47,57.496
p31,p48,48.956
p31,p49,40.656
p31,p50,32.778
p31,p51,25.713
p31,p52,20.328
p31,p53,18.182
p31,p54,20.328
p31,p55,25.713
p31,p56,77.673
p31,p57,69.234
p31,p58,60.984
p31,p59,53.009
p31,p60,45.455
p31,p61,38.569
p31,p62,32.778
p31,p63,28.748
p31,p64,27.273
p31,p65,28.748
p31,p66,32.778
p31,p67,81.312
p31,p68,73.293
p31,p69,65.555
p31,p70,58.210
p31,p71,51.426
p31,p72,45.455
p31,p73,40.656
p31,p74,37.483
p31,p75,36.364
p31,p76,37.483
p31,p77,40.656
p31,p78,85.763
p31,p79,78.203
p31,p80,71.002
p31,p81,64.282
p31,p82,58.210
p31,p83,53.009
p31,p84,48.956
p31,p85,46.355
p31,p86,45.455
p31,p87,46.355
p31,p88,48.956
p31,p89,90.909
p31,p90,83.814
p31,p91,77.139
p31,p92,71.002
p31,p93,65.555
p31,p94,60.984
p31,p95,57.496
p31,p96,55.298
p31,p97,54.545
p31,p98,55.298
p31,p99,57.496
p31,p100,96.638
p31,p101,89.995
p31,p102,83.814
p31,p103,78.203
p31,p104,73.293
p31,p105,69.234
p31,p106,66.183
p31,p107,64.282
p31,p108,63.636
p31,p109,64.282
p31,p110,66.183
p31,p111,102.852
p31,p112,96.638
p31,p113,90.909
p31,p114,85.763
p31,p115,81.312
p31,p116,77.673
p31,p117,74.966
p31,p118,73.293
p31,p119,72.727
p31,p120,73.293
p32,p33,9.091
p32,p34,82.322
p32,p35,73.293
p32,p36,64.282
p32,p37,55.298
p32,p38,46.355
p32,p39,37.483
p32,p40,28.748
p32,p41,20.328
p32,p42,12.856
p32,p43,9.091
p32,p44,12.856
p32,p45,83.814
p32,p46,74.966
p32,p47,66.183
p32,p48,57.496
p32,p49,48.956
p32,p50,40.656
p32,p51,32.778
p32,p52,25.713
p32,p53,20.328
p32,p54,18.182
p32,p55,20.328
p32,p56,86.244
p32,p57,77.673
p32,p58,69.234
p32,p59,60.984
p32,p60,53.009
p32,p61,45.455
p32,p62,38.569
p32,p63,32.778
p32,p64,28.748
p32,p65,27.273
p32,p66,28.748
p32,p67,89.535
p32,p68,81.312
p32,p69,73.293
p32,p70,65.555
p32,p71,58.210
p32,p72,51.426
p32,p73,45.455
p32,p74,40.656
p32,p75,37.483
p32,p76,36.364
p32,p77,37.483
p32,p78,93.597
p32,p79,85.763
p32,p80,78.203
p32,p81,71.002
p32,p82,64.282
p32,p83,58.210
p32,p84,53.009
p32,p85,48.956
p32,p86,46.355
p32,p87,45.455
p32,p88,46.355
p32,p89,98.333
p32,p90,90.909
p32,p91,83.814
p32,p92,77.139
p32,p93,71.002
p32,p94,65.555
p32,p95,60.984
p32,p96,57.496
p32,p97,55.298
p32,p98,54.545
p32,p99,55.298
p32,p100,103.652
p32,p101,96.638
p32,p102,89.995
p32,p103,83.814
p32,p104,78.203
p32,p105,73.293
p32,p106,69.234
p32,p107,66.183
p32,p108,64.282
p32,p109,63.636
p32,p110,64.282
p32,p111,109.469
p32,p112,102.852
p32,p113,96.638
p32,p114,90.909
p32,p115,85.763
p32,p116,81.312
p32,p117,77.673
p32,p118,74.966
p32,p119,73.293
p32,p120,72.727
p33,p34,91.363
p33,p35,82.322
p33,p36,73.293
p33,p37,64.282
p33,p38,55.298
p33,p39,46.355
p33,p40,37.483
p33,p41,28.748
p33,p42,20.328
p33,p43,12.856
p33,p44,9.091
p33,p45,92.709
p33,p46,83.814
p33,p47,74.966
p33,p48,66.183
p33,p49,57.496
p33,p50,48.956
p33,p51,40.656
p33,p52,32.778
p33,p53,25.713
p33,p54,20.328
p33,p55,18.182
p33,p56,94.912
p33,p57,86.244
p33,p58,77.673
p33,p59,69.234
p33,p60,60.984
p33,p61,53.009
p33,p62,45.455
p33,p63,38.569
p33,p64,32.778
p33,p65,28.748
p33,p66,27.273
p33,p67,97.912
p33,p68,89.535
p33,p69,81.312
p33,p70,73.293
p33,p71,65.555
p33,p72,58.210
p33,p73,51.426
p33,p74,45.455
p33,p75,40.656
p33,p76,37.483
p33,p77,36.364
p33,p78,101.639
p33,p79,93.597
p33,p80,85.763
p33,p81,78.203
p33,p82,71.002
p33,p83,64.282
p33,p84,58.210
p33,p85,53.009
p33,p86,48.956
p33,p87,46.355
p33,p88,45.455
p33,p89,106.017
p33,p90,98.333
p33,p91,90.909
p33,p92,83.814
p33,p93,77.139
p33,p94,71.002
p33,p95,65.555
p33,p96,60.984
p33,p97,57.496
p33,p98,55.298
p33,p99,54.545
p33,p100,110.969
p33,p101,103.652
p33,p102,96.638
p33,p103,89.995
p33,p104,83.814
p33,p105,78.203
p33,p106,73.293
p33,p107,69.234
p33,p108,66.183
p33,p109,64.282
p33,p110,63.636
p33,p111,116.420
p33,p112,109.469
p33,p113,102.852
p33,p114,96.638
p33,p115,90.909
p33,p116,85.763
p33,p117,81.312
p33,p118,77.673
p33,p119,74.966
p33,p120,73.293
p34,p35,9.091
p34,p36,18.182
p34,p37,27.273
p34,p38,36.364
p34,p39,45.455
p34,p40,54.545
p34,p41,63.636
p34,p42,72.727
p34,p43,81.818
p34,p44,90.909
p34,p45,9.091
p34,p46,12.856
p34,p47,20.328
p34,p48,28.748
p34,p49,37.483
p34,p50,46.355
p34,p51,55.298
p34,p52,64.282
p34,p53,73.293
p34,p54,82.322
p34,p55,91.363
p34,p56,18.182
p34,p57,20.328
p34,p58,25.713
p34,p59,32.778
p34,p60,40.656
p34,p61,48.956
p34,p62,57.496
p34,p63,66.183
p34,p64,74.966
p34,p65,83.814
p34,p66,92.709
p34,p67,27.273
p34,p68,28.748
p34,p69,32.778
p34,p70,38.569
p34,p71,45.455
p34,p72,53.009
p34,p73,60.984
p34,p74,69.234
p34,p75,77.673
p34,p76,86.244
p34,p77,94.912
p34,p78,36.364
p34,p79,37.483
p34,p80,40.656
p34,p81,45.455
p34,p82,51.426
p34,p83,58.210
p34,p84,65.555
p34,p85,73.293
p34,p86,81.312
p34,p87,89.535
p34,p88,97.912
p34,p89,45.455
p34,p90,46.355
p34,p91,48.956
p34,p92,53.009
p34,p93,58.210
p34,p94,64.282
p34,p95,71.002
p34,p96,78.203
p34,p97,85.763
p34,p98,93.597
p34,p99,101.639
p34,p100,54.545
p34,p101,55.298
p34,p102,57.496
p34,p103,60.984
p34,p104,65.555
p34,p105,71.002
p34,p106,77.139
p34,p107,83.814
p34,p108,90.909
p34,p109,98.333
p34,p110,106.017
p34,p111,63.636
p34,p112,64.282
p34,p113,66.183
p34,p114,69.234
p34,p115,73.293
p34,p116,78.203
p34,p117,83.814
p34,p118,89.995
p34,p119,96.638
p34,p120,103.652
p35,p36,9.091
p35,p37,18.182
p35,p38,27.273
p35,p39,36.364
p35,p40,45.455
p35,p41,54.545
p35,p42,63.636
p35,p43,72.727
p35,p44,81.818
p35,p45,12.856
p35,p46,9.091
p35,p47,12.856
p35,p48,20.328
p35,p49,28.748
p35,p50,37.483
p35,p51,46.355
p35,p52,55.298
p35,p53,64.282
p35,p54,73.293
p35,p55,82.322
p35,p56,20.328
p35,p57,18.182
p35,p58,20.328
p35,p59,25.713
p35,p60,32.778
p35,p61,40.656
p35,p62,48.956
p35,p63,57.496
p35,p64,66.183
p35,p65,74.966
p35,p66,83.814
p35,p67,28.748
p35,p68,27.273
p35,p69,28.748
p35,p70,32.778
p35,p71,38.569
p35,p72,45.455
p35,p73,53.009
p35,p74,60.984
p35,p75,69.234
p35,p76,77.673
p35,p77,86.244
p35,p78,37.483
p35,p79,36.364
p35,p80,37.483
p35,p81,40.656
p35,p82,45.455
p35,p83,51.426
p35,p84,58.210
p35,p85,65.555
p35,p86,73.293
p35,p87,81.312
p35,p88,89.535
p35,p89,46.355
p35,p90,45.455
p35,p91,46.355
p35,p92,48.956
p35,p93,53.009
p35,p94,58.210
p35,p95,64.282
p35,p96,71.002
p35,p97,78.203
p35,p98,85.763
p35,p99,93.597
p35,p100,55.298
p35,p101,54.545
p35,p102,55.298
p35,p103,57.496
p35,p104,60.984
p35,p105,65.555
p35,p106,71.002
p35,p107,77.139
p35,p108,83.814
p35,p109,90.909
p35,p110,98.333
p35,p111,64.282
p35,p112,63.636
p35,p113,64.282
p35,p114,66.183
p35,p115,69.234
p35,p116,73.293
p35,p117,78.203
p35,p118,83.814
p35,p119,89.995
p35,p120,96.638
p36,p37,9.091
p36,p38,18.182
p36,p39,27.273
p36,p40,36.364
p36,p41,45.455
p36,p42,54.545
p36,p43,63.636
p36,p44,72.727
p36,p45,20.328
p36,p46,12.856
p36,p47,9.091
p36,p48,12.856
p36,p49,20.328
p36,p50,28.748
p36,p51,37.483
p36,p52,46.355
p36,p53,55.298
p36,p54,64.282
p36,p55,73.293
p36,p56,25.713
p36,p57,20.328
p36,p58,18.182
p36,p59,20.328
p36,p60,25.713
p36,p61,32.778
p36,p62,40.656
p36,p63,48.956
p36,p64,57.496
p36,p65,66.183
p36,p66,74.966
p36,p67,32.778
p36,p68,28.748
p36,p69,27.273
p36,p70,28.748
p36,p71,32.778
p36,p72,38.569
p36,p73,45.455
p36,p74,53.009
p36,p75,60.984
p36,p76,69.234
p36,p77,77.673
p36,p78,40.656
p36,p79,37.483
p36,p80,36.364
p36,p81,37.483
p36,p82,40.656
p36,p83,45.455
p36,p84,51.426
p36,p85,58.210
p36,p86,65.555
p36,p87,73.293
p36,p88,81.312
p36,p89,48.956
p36,p90,46.355
p36,p91,45.455
p36,p92,46.355
p36,p93,48.956
p36,p94,53.009
p36,p95,58.210
p36,p96,64.282
p36,p97,71.002
p36,p98,78.203
p36,p99,85.763
p36,p100,57.496
p36,p101,55.298
p36,p102,54.545
p36,p103,55.298
p36,p104,57.496
p36,p105,60.984
p36,p106,65.555
p36,p107,71.002
p36,p108,77.139
p36,p109,83.814
p36,p110,90.909
p36,p111,66.183
p36,p112,64.282
p36,p113,63.636
p36,p114,64.282
p36,p115,66.183
p36,p116,69.234
p36,p117,73.293
p36,p118,78.203
p36,p119,83.814
p36,p120,89.995
p37,p38,9.091
p37,p39,18.182
p37,p40,27.273
p37,p41,36.364
p37,p42,45.455
p37,p43,54.545
p37,p44,63.636
p37,p45,28.748
p37,p46,20.328
p37,p47,12.856
p37,p48,9.091
p37,p49,12.856
p37,p50,20.328
p37,p51,28.748
p37,p52,37.483
p37,p53,46.355
p37,p54,55.298
p37,p55,64.282
p37,p56,32.778
p37,p57,25.713
p37,p58,20.328
p37,p59,18.182
p37,p60,20.328
p37,p61,25.713
p37,p62,32.778
p37,p63,40.656
p37,p64,48.956
p37,p65,57.496
p37,p66,66.183
p37,p67,38.569
p37,p68,32.778
p37,p69,28.748
p37,p70,27.273
p37,p71,28.748
p37,p72,32.778
p37,p73,38.569
p37,p74,45.455
p37,p75,53.009
p37,p76,60.984
p37,p77,69.234
p37,p78,45.455
p37,p79,40.656
p37,p80,37.483
p37,p81,36.364
p37,p82,37.483
p37,p83,40.656
p37,p84,45.455
p37,p85,51.426
p37,p86,58.210
p37,p87,65.555
p37,p88,73.293
p37,p89,53.009
p37,p90,48.956
p37,p91,46.355
p37,p92,45.455
p37,p93,46.355
p37,p94,48.956
p37,p95,53.009
p37,p96,58.210
p37,p97,64.282
p37,p98,71.002
p37,p99,78.203
p37,p100,60.984
p37,p101,57.496
p37,p102,55.298
p37,p103,54.545
p37,p104,55.298
p37,p105,57.496
p37,p106,60.984
p37,p107,65.555
p37,p108,71.002
p37,p109,77.139
p37,p110,83.814
p37,p111,69.234
p37,p112,66.183
p37,p113,64.282
p37,p114,63.636
p37,p115,64.282
p37,p116,66.183
p37,p117,69.234
p37,p118,73.293
p37,p119,78.203
p37,p120,83.814
p38,p39,9.091
p38,p40,18.182
p38,p41,27.273
p38,p42,36.364
p38,p43,45.455
p38,p44,54.545
p38,p45,37.483
p38,p46,28.748
p38,p47,20.328
p38,p48,12.856
p38,p49,9.091
p38,p50,12.856
p38,p51,20.328
p38,p52,28.748
p38,p53,37.483
p38,p54,46.355
p38,p55,55.298
p38,p56,40.656
p38,p57,32.778
p38,p58,25.713
p38,p59,20.328
p38,p60,18.182
p38,p61,20.328
p38,p62,25.713
p38,p63,32.778
p38,p64,40.656
p38,p65,48.956
p38,p66,57.496
p38,p67,45.455
p38,p68,38.569
p38,p69,32.778
p38,p70,28.748
p38,p71,27.273
p38,p72,28.748
p38,p73,32.778
p38,p74,38.569
p38,p75,45.455
p38,p76,53.009
p38,p77,60.984
p38,p78,51.426
p38,p79,45.455
p38,p80,40.656
p38,p81,37.483
p38,p82,36.364
p38,p83,37.483
p38,p84,40.656
p38,p85,45.455
p38,p86,51.426
p38,p87,58.210
p38,p88,65.555
p38,p89,58.210
p38,p90,53.009
p38,p91,48.956
p38,p92,46.355
p38,p93,45.455
p38,p94,46.355
p38,p95,48.956
p38,p96,53.009
p38,p97,58.210
p38,p98,64.282
p38,p99,71.002
p38,p100,65.555
p38,p101,60.984
p38,p102,57.496
p38,p103,55.298
p38,p104,54.545
p38,p105,55.298
p38,p106,57.496
p38,p107,60.984
p38,p108,65.555
p38,p109,71.002
p38,p110,77.139
p38,p111,73.293
p38,p112,69.234
p38,p113,66.183
p38,p114,64.282
p38,p115,63.636
p38,p116,64.282
p38,p117,66.183
p38,p118,69.234
p38,p119,73.293
p38,p120,78.203
p39,p40,9.091
p39,p41,18.182
p39,p42,27.273
p39,p43,36.364
p39,p44,45.455
p39,p45,46.355
p39,p46,37.483
p39,p47,28.748
p39,p48,20.328
p39,p49,12.856
p39,p50,9.091
p39,p51,12.856
p39,p52,20.328
p39,p53,28.748
p39,p54,37.483
p39,p55,46.355
p39,p56,48.956
p39,p57,40.656
p39,p58,32.778
p39,p59,25.713
p39,p60,20.328
p39,p61,18.182
p39,p62,20.328
p39,p63,25.713
p39,p64,32.778
p39,p65,40.656
p39,p66,48.956
p39,p67,53.009
p39,p68,45.455
p39,p69,38.569
p39,p70,32.778
p39,p71,28.748
p39,p72,27.273
p39,p73,28.748
p39,p74,32.778
p39,p75,38.569
p39,p76,45.455
p39,p77,53.009
p39,p78,58.210
p39,p79,51.426
p39,p80,45.455
p39,p81,40.656
p39,p82,37.483
p39,p83,36.364
p39,p84,37.483
p39,p85,40.656
p39,p86,45.455
p39,p87,51.426
p39,p88,58.210
p39,p89,64.282
p39,p90,58.210
p39,p91,53.009
p39,p92,48.956
p39,p93,46.355
p39,p94,45.455
p39,p95,46.355
p39,p96,48.956
p39,p97,53.009
p39,p98,58.210
p39,p99,64.282
p39,p100,71.002
p39,p101,65.555
p39,p102,60.984
p39,p103,57.496
p39,p104,55.298
p39,p105,54.545
p39,p106,55.298
p39,p107,57.496
p39,p108,60.984
p39,p109,65.555
p39,p110,71.002
p39,p111,78.203
p39,p112,73.293
p39,p113,69.234
p39,p114,66.183
p39,p115,64.282
p39,p116,63.636
p39,p117,64.282
p39,p118,66.183
p39,p119,69.234
p39,p120,73.293
p40,p41,9.091
p40,p42,18.182
p40,p43,27.273
p40,p44,36.364
p40,p45,55.298
p40,p46,46.355
p40,p47,37.483
p40,p48,28.748
p40,p49,20.328
p40,p50,12.856
p40,p51,9.091
p40,p52,12.856
p40,p53,20.328
p40,p54,28.748
p40,p55,37.483
p40,p56,57.496
p40,p57,48.956
p40,p58,40.656
p40,p59,32.778
p40,p60,25.713
p40,p61,20.328
p40,p62,18.182
p40,p63,20.328
p40,p64,25.713
p40,p65,32.778
p40,p66,40.656
p40,p67,60.984
p40,p68,53.009
p40,p69,45.455
p40,p70,38.569
p40,p71,32.778
p40,p72,28.748
p40,p73,27.273
p40,p74,28.748
p40,p75,32.778
p40,p76,38.569
p40,p77,45.455
p40,p78,65.555
p40,p79,58.210
p40,p80,51.426
p40,p81,45.455
p40,p82,40.656
p40,p83,37.483
p40,p84,36.364
p40,p85,37.483
p40,p86,40.656
p40,p87,45.455
p40,p88,51.426
p40,p89,71.002
p40,p90,64.282
p40,p91,58.210
p40,p92,53.009
p40,p93,48.956
p40,p94,46.355
p40,p95,45.455
p40,p96,46.355
p40,p97,48.956
p40,p98,53.009
p40,p99,58.210
p40,p100,77.139
p40,p101,71.002
p40,p102,65.555
p40,p103,60.984
p40,p104,57.496
p40,p105,55.298
p40,p106,54.545
p40,p107,55.298
p40,p108,57.496
p40,p109,60.984
p40,p110,65.555
p40,p111,83.814
p40,p112,78.203
p40,p113,73.293
p40,p114,69.234
p40,p115,66.183
p40,p116,64.282
p40,p117,63.636
p40,p118,64.282
p40,p119,66.183
p40,p120,69.234
p41,p42,9.091
p41,p43,18.182
p41,p44,27.273
p41,p45,64.282
p41,p46,55.298
p41,p47,46.355
p41,p48,37.483
p41,p49,28.748
p41,p50,20.328
p41,p51,12.856
p41,p52,9.091
p41,p53,12.856
p41,p54,20.328
p41,p55,28.748
p41,p56,66.183
p41,p57,57.496
p41,p58,48.956
p41,p59,40.656
p41,p60,32.778
p41,p61,25.713
p41,p62,20.328
p41,p63,18.182
p41,p64,20.328
p41,p65,25.713
p41,p66,32.778
p41,p67,69.234
p41,p68,60.984
p41,p69,53.009
p41,p70,45.455
p41,p71,38.569
p41,p72,32.778
p41,p73,28.748
p41,p74,27.273
p41,p75,28.748
p41,p76,32.778
p41,p77,38.569
p41,p78,73.293
p41,p79,65.555
p41,p80,58.210
p41,p81,51.426
p41,p82,45.455
p41,p83,40.656
p41,p84,37.483
p41,p85,36.364
p41,p86,37.483
p41,p87,40.656
p41,p88,45.455
p41,p89,78.203
p41,p90,71.002
p41,p91,64.282
p41,p92,58.210
p41,p93,53.009
p41,p94,48.956
p41,p95,46.355
p41,p96,45.455
p41,p97,46.355
p41,p98,48.956
p41,p99,53.009
p41,p100,83.814
p41,p101,77.139
p41,p102,71.002
p41,p103,65.555
p41,p104,60.984
p41,p105,57.496
p41,p106,55.298
p41,p107,54.545
p41,p108,55.298
p41,p109,57.496
p41,p110,60.984
p41,p111,89.995
p41,p112,83.814
p41,p113,78.203
p41,p114,73.293
p41,p115,69.234
p41,p116,66.183
p41,p117,64.282
p41,p118,63.636
p41,p119,64.282
p41,p120,66.183
p42,p43,9.091
p42,p44,18.182
p42,p45,73.293
p42,p46,64.282
p42,p47,55.298
p42,p48,46.355
p42,p49,37.483
p42,p50,28.748
p42,p51,20.328
p42,p52,12.856
p42,p53,9.091
p42,p54,12.856
p42,p55,20.328
p42,p56,74.966
p42,p57,66.183
p42,p58,57.496
p42,p59,48.956
p42,p60,40.656
p42,p61,32.778
p42,p62,25.713
p42,p63,20.328
p42,p64,18.182
p42,p65,20.328
p42,p66,25.713
p42,p67,77.673
p42,p68,69.234
p42,p69,60.984
p42,p70,53.009
p42,p71,45.455
p42,p72,38.569
p42,p73,32.778
p42,p74,28.748
p42,p75,27.273
p42,p76,28.748
p42,p77,32.778
p42,p78,81.312
p42,p79,73.293
p42,p80,65.555
p42,p81,58.210
p42,p82,51.426
p42,p83,45.455
p42,p84,40.656
p42,p85,37.483
p42,p86,36.364
p42,p87,37.483
p42,p88,40.656
p42,p89,85.763
p42,p90,78.203
p42,p91,71.002
p42,p92,64.282
p42,p93,58.210
p42,p94,53.009
p42,p95,48.956
p42,p96,46.355
p42,p97,45.455
p42,p98,46.355
p42,p99,48.956
p42,p100,90.909
p42,p101,83.814
p42,p102,77.139
p42,p103,71.002
p42,p104,65.555
p42,p105,60.984
p42,p106,57.496
p42,p107,55.298
p42,p108,54.545
p42,p109,55.298
p42,p110,57.496
p42,p111,96.638
p42,p112,89.995
p42,p113,83.814
p42,p114,78.203
p42,p115,73.293
p42,p116,69.234
p42,p117,66.183
p42,p118,64.282
p42,p119,63.636
p42,p120,64.282
p43,p44,9.091
p43,p45,82.322
p43,p46,73.293
p43,p47,64.282
p43,p48,55.298
p43,p49,46.355
p43,p50,37.483
p43,p51,28.748
p43,p52,20.328
p43,p53,12.856
p43,p54,9.091
p43,p55,12.856
p43,p56,83.814
p43,p57,74.966
p43,p58,66.183
p43,p59,57.496
p43,p60,48.956
p43,p61,40.656
p43,p62,32.778
p43,p63,25.713
p43,p64,20.328
p43,p65,18.182
p43,p66,20.328
p43,p67,86.244
p43,p68,77.673
p43,p69,69.234
p43,p70,60.984
p43,p71,53.009
p43,p72,45.455
p43,p73,38.569
p43,p74,32.778
p43,p75,28.748
p43,p76,27.273
p43,p77,28.748
p43,p78,89.535
p43,p79,81.312
p43,p80,73.293
p43,p81,65.555
p43,p82,58.210
p43,p83,51.426
p43,p84,45.455
p43,p85,40.656
p43,p86,37.483
p43,p87,36.364
p43,p88,37.483
p43,p89,93.597
p43,p90,85.763
p43,p91,78.203
p43,p92,71.002
p43,p93,64.282
p43,p94,58.210
p43,p95,53.009
p43,p96,48.956
p43,p97,46.355
p43,p98,45.455
p43,p99,46.355
